Date,BadgeID,DoorName,SwipeTime,Direction
2025-04-07,NYC132627,Front Entrance,15:34:00,Exit
2025-04-07,NYC992198,East Entrance,13:58:00,Exit
2025-04-07,NYC922786,Front Entrance,08:49:00,Entry
2025-04-07,NYC583526,Garage Entry,09:42:00,Entry
2025-04-07,NYC480498,Garage Entry,12:49:00,Entry
2025-04-07,NYC964056,Front Entrance,13:37:00,Entry
2025-04-07,NYC137441,Freight Dock,11:53:00,Entry
2025-04-07,NYC611906,Executive Lobby,11:30:00,Exit
2025-04-07,NYC187861,Front Entrance,14:18:00,Exit
2025-04-07,NYC535349,Front Entrance,09:16:00,Entry
2025-04-07,NYC929484,Executive Lobby,15:12:00,Entry
2025-04-07,NYC123862,Front Entrance,12:19:00,Exit
2025-04-07,NYC895924,Front Entrance,15:45:00,Entry
2025-04-07,NYC779829,2nd Floor Access,13:20:00,Entry
2025-04-08,NYC639513,Front Entrance,16:55:00,Exit
2025-04-08,NYC760615,Front Entrance,09:23:00,Entry
2025-04-08,NYC440423,Rear Service Door,14:13:00,Exit
2025-04-08,NYC445831,Front Entrance,15:01:00,Entry
2025-04-08,NYC899376,Executive Lobby,13:56:00,Entry
2025-04-08,NYC992198,Freight Dock,13:00:00,Entry
2025-04-08,NYC424366,Front Entrance,12:54:00,Entry
2025-04-08,NYC316310,Executive Lobby,13:03:00,Entry
2025-04-08,NYC611906,Front Entrance,10:42:00,Entry
2025-04-08,NYC132627,Garage Entry,16:03:00,Entry
2025-04-08,NYC483855,Freight Dock,12:00:00,Entry
2025-04-08,NYC248511,2nd Floor Access,16:35:00,Entry
2025-04-08,NYC808290,Rear Service Door,15:09:00,Entry
2025-04-08,NYC628140,Front Entrance,12:02:00,Entry
2025-04-08,NYC123385,Executive Lobby,10:25:00,Exit
2025-04-08,NYC899721,Front Entrance,10:39:00,Entry
2025-04-08,NYC922786,VIP Access,09:54:00,Entry
2025-04-08,NYC480498,Front Entrance,11:32:00,Exit
2025-04-08,NYC170801,Front Entrance,14:23:00,Entry
2025-04-08,NYC289349,Front Entrance,11:37:00,Entry
2025-04-08,NYC823318,Front Entrance,08:56:00,Entry
2025-04-08,NYC592513,Executive Lobby,10:52:00,Exit
2025-04-08,NYC361690,Front Entrance,15:19:00,Entry
2025-04-08,NYC246222,VIP Access,10:03:00,Exit
2025-04-08,NYC311407,East Entrance,14:27:00,Entry
2025-04-08,NYC535349,Front Entrance,13:44:00,Entry
2025-04-08,NYC188978,Front Entrance,14:00:00,Entry
2025-04-08,NYC643578,Garage Entry,10:41:00,Entry
2025-04-08,NYC749612,2nd Floor Access,16:24:00,Entry
2025-04-08,NYC173842,Rear Service Door,15:31:00,Entry
2025-04-08,NYC102112,Front Entrance,08:46:00,Entry
2025-04-08,NYC648965,Front Entrance,15:15:00,Entry
2025-04-08,NYC312978,Front Entrance,14:35:00,Entry
2025-04-08,NYC770817,Front Entrance,12:58:00,Entry
2025-04-08,NYC417246,Front Entrance,09:46:00,Exit
2025-04-08,NYC327875,Front Entrance,11:26:00,Exit
2025-04-08,NYC850835,Rear Service Door,11:30:00,Entry
2025-04-08,NYC849438,Front Entrance,13:01:00,Exit
2025-04-08,NYC515054,Garage Entry,16:42:00,Exit
2025-04-08,NYC137441,Front Entrance,08:55:00,Entry
2025-04-08,NYC626599,Rear Service Door,10:33:00,Entry
2025-04-08,NYC109443,Front Entrance,15:17:00,Entry
2025-04-08,NYC848265,Rear Service Door,08:38:00,Entry
2025-04-08,NYC215925,Rear Service Door,15:08:00,Entry
2025-04-08,NYC866563,Front Entrance,09:35:00,Entry
2025-04-08,NYC818602,Rear Service Door,14:01:00,Exit
2025-04-08,NYC786289,Front Entrance,16:30:00,Exit
2025-04-08,NYC536912,Front Entrance,13:48:00,Entry
2025-04-08,NYC134305,VIP Access,12:46:00,Entry
2025-04-08,NYC275526,Front Entrance,08:13:00,Entry
2025-04-08,NYC790412,Freight Dock,16:04:00,Entry
2025-04-08,NYC459859,2nd Floor Access,12:05:00,Entry
2025-04-08,NYC536377,Front Entrance,14:49:00,Entry
2025-04-08,NYC590887,Rear Service Door,15:56:00,Entry
2025-04-08,NYC890686,VIP Access,11:38:00,Entry
2025-04-08,NYC364218,Front Entrance,16:09:00,Entry
2025-04-08,NYC570084,Front Entrance,09:46:00,Entry
2025-04-08,NYC280373,Front Entrance,13:09:00,Entry
2025-04-08,NYC214343,Front Entrance,13:16:00,Entry
2025-04-08,NYC681863,Front Entrance,16:21:00,Entry
2025-04-08,NYC876736,Executive Lobby,15:06:00,Exit
2025-04-08,NYC929484,Garage Entry,11:49:00,Exit
2025-04-08,NYC358750,Front Entrance,15:20:00,Entry
2025-04-08,NYC145907,Front Entrance,11:47:00,Exit
2025-04-08,NYC229939,Front Entrance,11:39:00,Entry
2025-04-08,NYC101605,East Entrance,12:34:00,Exit
2025-04-08,NYC365714,Garage Entry,12:39:00,Entry
2025-04-08,NYC206377,Front Entrance,09:36:00,Exit
2025-04-09,NYC648304,Front Entrance,08:28:00,Entry
2025-04-09,NYC145907,Freight Dock,08:14:00,Exit
2025-04-09,NYC214343,Garage Entry,15:17:00,Exit
2025-04-09,NYC905486,Freight Dock,15:37:00,Entry
2025-04-09,NYC830774,Front Entrance,13:07:00,Entry
2025-04-09,NYC778400,Freight Dock,13:43:00,Entry
2025-04-09,NYC639513,Front Entrance,16:45:00,Entry
2025-04-09,NYC424366,Front Entrance,15:49:00,Entry
2025-04-09,NYC327875,Executive Lobby,12:50:00,Exit
2025-04-09,NYC795823,Front Entrance,11:31:00,Exit
2025-04-09,NYC440423,Freight Dock,09:22:00,Entry
2025-04-09,NYC945466,Front Entrance,11:23:00,Entry
2025-04-09,NYC899721,Front Entrance,15:58:00,Entry
2025-04-09,NYC876835,Rear Service Door,13:17:00,Exit
2025-04-09,NYC536377,VIP Access,13:43:00,Entry
2025-04-09,NYC703042,Garage Entry,11:42:00,Exit
2025-04-09,NYC536912,East Entrance,10:46:00,Entry
2025-04-09,NYC866563,Front Entrance,11:58:00,Entry
2025-04-09,NYC132627,2nd Floor Access,08:23:00,Exit
2025-04-09,NYC681863,2nd Floor Access,14:50:00,Entry
2025-04-09,NYC205459,Front Entrance,11:10:00,Exit
2025-04-09,NYC960754,Front Entrance,16:33:00,Entry
2025-04-09,NYC483855,Front Entrance,09:32:00,Exit
2025-04-09,NYC910004,Freight Dock,11:32:00,Exit
2025-04-09,NYC592513,Front Entrance,11:57:00,Entry
2025-04-09,NYC170801,2nd Floor Access,10:23:00,Entry
2025-04-09,NYC123862,Front Entrance,13:39:00,Entry
2025-04-09,NYC308873,2nd Floor Access,15:44:00,Entry
2025-04-09,NYC895924,East Entrance,12:29:00,Exit
2025-04-09,NYC644612,VIP Access,14:31:00,Exit
2025-04-09,NYC102112,Front Entrance,14:41:00,Exit
2025-04-09,NYC643578,Front Entrance,10:43:00,Entry
2025-04-09,NYC140838,Front Entrance,14:54:00,Entry
2025-04-09,NYC929484,Freight Dock,10:38:00,Entry
2025-04-09,NYC890686,Front Entrance,11:20:00,Exit
2025-04-09,NYC535349,Front Entrance,12:45:00,Entry
2025-04-09,NYC101605,Rear Service Door,11:30:00,Entry
2025-04-09,NYC994262,Executive Lobby,14:10:00,Entry
2025-04-09,NYC818602,East Entrance,10:08:00,Exit
2025-04-09,NYC289349,VIP Access,12:25:00,Entry
2025-04-09,NYC188978,Front Entrance,08:02:00,Entry
2025-04-09,NYC260775,Front Entrance,13:40:00,Entry
2025-04-09,NYC354518,Rear Service Door,08:47:00,Entry
2025-04-09,NYC349196,Front Entrance,11:28:00,Entry
2025-04-09,NYC311407,2nd Floor Access,12:57:00,Exit
2025-04-09,NYC187861,Front Entrance,16:11:00,Entry
2025-04-09,NYC992198,Freight Dock,14:46:00,Entry
2025-04-09,NYC413235,Front Entrance,11:07:00,Entry
2025-04-09,NYC280373,Rear Service Door,14:37:00,Exit
2025-04-09,NYC779829,Front Entrance,16:02:00,Entry
2025-04-09,NYC922786,Front Entrance,13:04:00,Exit
2025-04-09,NYC777336,Front Entrance,10:41:00,Exit
2025-04-09,NYC848265,Front Entrance,08:02:00,Entry
2025-04-09,NYC570084,Front Entrance,15:16:00,Entry
2025-04-09,NYC583526,2nd Floor Access,08:31:00,Exit
2025-04-09,NYC964056,Front Entrance,09:19:00,Entry
2025-04-09,NYC146706,Front Entrance,13:52:00,Entry
2025-04-09,NYC480498,Front Entrance,15:39:00,Entry
2025-04-09,NYC344698,Front Entrance,16:25:00,Exit
2025-04-09,NYC955195,Front Entrance,14:21:00,Entry
2025-04-09,NYC459859,Front Entrance,14:28:00,Exit
2025-04-09,NYC961135,Rear Service Door,11:52:00,Entry
2025-04-09,NYC364218,Executive Lobby,11:21:00,Exit
2025-04-09,NYC378016,Garage Entry,12:28:00,Entry
2025-04-09,NYC316310,Rear Service Door,16:13:00,Entry
2025-04-09,NYC811524,Front Entrance,10:19:00,Entry
2025-04-09,NYC628140,Front Entrance,14:11:00,Entry
2025-04-09,NYC858297,Front Entrance,12:50:00,Exit
2025-04-10,NYC248511,Executive Lobby,11:30:00,Entry
2025-04-10,NYC899721,Front Entrance,11:41:00,Entry
2025-04-10,NYC536377,Front Entrance,10:26:00,Exit
2025-04-10,NYC108867,VIP Access,08:45:00,Entry
2025-04-10,NYC365714,Front Entrance,16:01:00,Entry
2025-04-10,NYC668271,Front Entrance,16:13:00,Entry
2025-04-10,NYC895924,VIP Access,09:20:00,Exit
2025-04-10,NYC912411,Executive Lobby,14:50:00,Entry
2025-04-10,NYC858297,Front Entrance,08:26:00,Entry
2025-04-10,NYC823318,Front Entrance,10:46:00,Exit
2025-04-10,NYC354518,East Entrance,11:32:00,Entry
2025-04-10,NYC308873,Front Entrance,14:26:00,Exit
2025-04-10,NYC866563,2nd Floor Access,10:55:00,Entry
2025-04-10,NYC922786,Executive Lobby,09:25:00,Exit
2025-04-10,NYC344698,Front Entrance,12:53:00,Entry
2025-04-10,NYC628140,Front Entrance,11:35:00,Entry
2025-04-10,NYC527071,Freight Dock,09:30:00,Exit
2025-04-10,NYC960754,Front Entrance,10:05:00,Exit
2025-04-10,NYC961135,Front Entrance,16:15:00,Entry
2025-04-10,NYC592513,VIP Access,10:59:00,Entry
2025-04-10,NYC214343,East Entrance,08:06:00,Entry
2025-04-10,NYC905486,East Entrance,14:33:00,Exit
2025-04-10,NYC570084,2nd Floor Access,08:37:00,Entry
2025-04-10,NYC483855,Front Entrance,10:50:00,Exit
2025-04-10,NYC205459,Front Entrance,12:01:00,Entry
2025-04-10,NYC260775,Front Entrance,10:45:00,Entry
2025-04-10,NYC145907,Rear Service Door,15:08:00,Exit
2025-04-10,NYC786289,Front Entrance,10:20:00,Entry
2025-04-10,NYC788398,Garage Entry,11:55:00,Entry
2025-04-10,NYC312978,Front Entrance,14:41:00,Entry
2025-04-10,NYC536912,Front Entrance,15:21:00,Exit
2025-04-10,NYC644612,Garage Entry,15:38:00,Exit
2025-04-10,NYC760615,Front Entrance,14:23:00,Entry
2025-04-10,NYC445831,Garage Entry,09:13:00,Exit
2025-04-10,NYC790412,Rear Service Door,13:30:00,Entry
2025-04-10,NYC206377,Front Entrance,09:54:00,Exit
2025-04-10,NYC954548,Executive Lobby,08:00:00,Exit
2025-04-10,NYC170801,Executive Lobby,09:01:00,Entry
2025-04-10,NYC648965,Executive Lobby,11:02:00,Entry
2025-04-10,NYC173842,Front Entrance,10:09:00,Exit
2025-04-10,NYC349196,2nd Floor Access,14:10:00,Exit
2025-04-10,NYC451165,Front Entrance,13:03:00,Entry
2025-04-10,NYC215925,Rear Service Door,14:44:00,Exit
2025-04-10,NYC327875,VIP Access,14:03:00,Entry
2025-04-10,NYC609930,East Entrance,14:28:00,Entry
2025-04-10,NYC818602,Front Entrance,13:45:00,Entry
2025-04-10,NYC146706,Front Entrance,15:34:00,Entry
2025-04-10,NYC187861,East Entrance,09:17:00,Entry
2025-04-10,NYC316310,Garage Entry,12:15:00,Entry
2025-04-10,NYC648304,Front Entrance,09:25:00,Exit
2025-04-10,NYC137441,Front Entrance,13:41:00,Exit
2025-04-10,NYC123862,East Entrance,11:32:00,Entry
2025-04-10,NYC289349,Front Entrance,13:11:00,Entry
2025-04-10,NYC515054,Freight Dock,10:12:00,Entry
2025-04-10,NYC413235,Garage Entry,15:14:00,Entry
2025-04-10,NYC611906,Front Entrance,11:00:00,Exit
2025-04-10,NYC830774,Freight Dock,08:03:00,Entry
2025-04-10,NYC101605,Front Entrance,13:14:00,Entry
2025-04-10,NYC899376,Front Entrance,10:58:00,Entry
2025-04-10,NYC795823,Front Entrance,10:29:00,Entry
2025-04-10,NYC123385,Front Entrance,16:50:00,Entry
2025-04-10,NYC483334,Executive Lobby,09:59:00,Entry
2025-04-10,NYC849438,Freight Dock,13:01:00,Entry
2025-04-10,NYC246222,Rear Service Door,12:22:00,Entry
2025-04-10,NYC535349,Executive Lobby,15:17:00,Entry
2025-04-10,NYC188978,Front Entrance,13:57:00,Entry
2025-04-10,NYC653377,Front Entrance,10:39:00,Entry
2025-04-10,NYC910004,Front Entrance,16:54:00,Exit
2025-04-11,NYC187861,East Entrance,10:16:00,Entry
2025-04-11,NYC749612,Front Entrance,14:49:00,Entry
2025-04-11,NYC109443,Front Entrance,12:19:00,Entry
2025-04-11,NYC289349,Freight Dock,15:35:00,Entry
2025-04-11,NYC101605,2nd Floor Access,10:55:00,Exit
2025-04-11,NYC451165,Front Entrance,13:10:00,Exit
2025-04-11,NYC127620,Front Entrance,16:54:00,Entry
2025-04-11,NYC954548,Rear Service Door,12:47:00,Exit
2025-04-11,NYC681863,Front Entrance,12:08:00,Exit
2025-04-11,NYC648965,Front Entrance,11:58:00,Entry
2025-04-11,NYC961135,Front Entrance,15:02:00,Exit
2025-04-11,NYC778400,Front Entrance,15:39:00,Entry
2025-04-11,NYC583526,2nd Floor Access,10:40:00,Entry
2025-04-11,NYC173842,Front Entrance,11:02:00,Entry
2025-04-11,NYC683729,VIP Access,14:35:00,Entry
2025-04-11,NYC280373,Front Entrance,11:16:00,Exit
2025-04-11,NYC590887,2nd Floor Access,16:49:00,Entry
2025-04-11,NYC358750,Front Entrance,12:00:00,Entry
2025-04-11,NYC899376,Executive Lobby,14:32:00,Exit
2025-04-11,NYC866563,VIP Access,11:11:00,Entry
2025-04-11,NYC850835,East Entrance,09:31:00,Entry
2025-04-11,NYC899721,Front Entrance,13:04:00,Entry
2025-04-11,NYC145907,Front Entrance,16:51:00,Entry
2025-04-11,NYC319718,Garage Entry,08:11:00,Exit
2025-04-11,NYC417246,Front Entrance,14:33:00,Exit
2025-04-11,NYC890686,Front Entrance,12:58:00,Entry
2025-04-11,NYC318186,Garage Entry,09:12:00,Exit
2025-04-11,NYC964056,Front Entrance,11:15:00,Entry
2025-04-11,NYC895924,Front Entrance,15:10:00,Entry
2025-04-11,NYC125351,VIP Access,15:42:00,Exit
2025-04-11,NYC653377,Front Entrance,14:32:00,Entry
2025-04-11,NYC515054,Front Entrance,09:58:00,Entry
2025-04-11,NYC849438,Front Entrance,08:45:00,Entry
2025-04-11,NYC480498,Front Entrance,08:01:00,Exit
2025-04-11,NYC229939,Front Entrance,08:30:00,Entry
2025-04-11,NYC364218,East Entrance,15:30:00,Entry
2025-04-11,NYC375624,2nd Floor Access,16:46:00,Exit
2025-04-11,NYC354518,Front Entrance,14:47:00,Exit
2025-04-11,NYC424366,2nd Floor Access,12:41:00,Entry
2025-04-11,NYC703042,Front Entrance,13:04:00,Entry
2025-04-11,NYC311407,Front Entrance,10:33:00,Entry
2025-04-11,NYC643578,Freight Dock,11:54:00,Entry
2025-04-11,NYC912411,2nd Floor Access,12:44:00,Entry
2025-04-11,NYC848265,Front Entrance,13:59:00,Entry
2025-04-11,NYC808290,Front Entrance,14:27:00,Entry
2025-04-11,NYC811524,Front Entrance,14:36:00,Entry
2025-04-11,NYC639513,Front Entrance,10:13:00,Entry
2025-04-11,NYC123862,2nd Floor Access,10:27:00,Entry
2025-04-11,NYC786289,VIP Access,10:42:00,Entry
2025-04-11,NYC483334,2nd Floor Access,12:22:00,Entry
2025-04-11,NYC823318,VIP Access,13:50:00,Entry
2025-04-11,NYC140838,Executive Lobby,16:03:00,Entry
2025-04-11,NYC459859,VIP Access,12:24:00,Entry
2025-04-11,NYC447243,Freight Dock,09:44:00,Entry
2025-04-11,NYC858297,East Entrance,16:03:00,Entry
2025-04-11,NYC214343,Garage Entry,09:18:00,Entry
2025-04-11,NYC137441,2nd Floor Access,16:02:00,Entry
2025-04-11,NYC440423,2nd Floor Access,10:27:00,Exit
2025-04-11,NYC760615,Front Entrance,14:36:00,Entry
2025-04-11,NYC445831,Front Entrance,10:52:00,Entry
2025-04-11,NYC648304,Garage Entry,13:17:00,Entry
2025-04-11,NYC312978,Front Entrance,12:27:00,Entry
2025-04-11,NYC955195,Rear Service Door,11:21:00,Entry
2025-04-11,NYC788398,Front Entrance,13:34:00,Exit
2025-04-11,NYC527071,Front Entrance,08:43:00,Entry
2025-04-11,NYC308873,Front Entrance,16:33:00,Entry
2025-04-11,NYC365714,Front Entrance,15:18:00,Entry
2025-04-11,NYC922786,Front Entrance,16:03:00,Exit
2025-04-12,NYC929484,Garage Entry,13:04:00,Entry
2025-04-12,NYC876736,Rear Service Door,10:54:00,Entry
2025-04-12,NYC451165,Freight Dock,09:38:00,Exit
2025-04-12,NYC611906,VIP Access,11:16:00,Exit
2025-04-12,NYC206377,Front Entrance,08:57:00,Entry
2025-04-12,NYC447243,Front Entrance,16:34:00,Entry
2025-04-12,NYC316310,2nd Floor Access,13:40:00,Entry
2025-04-12,NYC413235,Executive Lobby,15:48:00,Entry
2025-04-12,NYC248511,2nd Floor Access,08:08:00,Entry
2025-04-12,NYC354518,Front Entrance,09:26:00,Entry
2025-04-12,NYC848265,Rear Service Door,08:28:00,Entry
2025-04-12,NYC994262,Front Entrance,13:36:00,Entry
2025-04-12,NYC770817,Garage Entry,11:46:00,Exit
2025-04-12,NYC905486,East Entrance,10:27:00,Entry
2025-04-12,NYC535349,2nd Floor Access,16:22:00,Entry
2025-04-12,NYC101605,Rear Service Door,11:51:00,Entry
2025-04-12,NYC275526,Front Entrance,09:51:00,Entry
2025-04-12,NYC570084,Garage Entry,12:29:00,Exit
2025-04-12,NYC440423,Front Entrance,08:55:00,Exit
2025-04-12,NYC459859,VIP Access,10:47:00,Entry
2025-04-12,NYC590887,Garage Entry,13:18:00,Entry
2025-04-12,NYC127620,VIP Access,10:52:00,Entry
2025-04-12,NYC811524,Rear Service Door,11:00:00,Entry
2025-04-12,NYC955195,Front Entrance,10:41:00,Entry
2025-04-12,NYC364218,Garage Entry,10:49:00,Entry
2025-04-12,NYC899376,Front Entrance,08:23:00,Exit
2025-04-12,NYC344698,Executive Lobby,13:59:00,Entry
2025-04-12,NYC961135,Front Entrance,08:44:00,Entry
2025-04-12,NYC378016,Front Entrance,11:10:00,Exit
2025-04-12,NYC778400,East Entrance,11:57:00,Entry
2025-04-12,NYC960754,Front Entrance,08:11:00,Exit
2025-04-12,NYC123385,Front Entrance,12:28:00,Entry
2025-04-12,NYC751154,VIP Access,11:06:00,Exit
2025-04-12,NYC145907,Front Entrance,12:32:00,Entry
2025-04-12,NYC760615,Front Entrance,11:54:00,Exit
2025-04-12,NYC609930,VIP Access,09:58:00,Exit
2025-04-12,NYC311407,Front Entrance,15:37:00,Exit
2025-04-12,NYC170801,Front Entrance,09:18:00,Exit
2025-04-12,NYC361690,Front Entrance,15:15:00,Exit
2025-04-12,NYC788398,Rear Service Door,13:32:00,Entry
2025-04-12,NYC668271,East Entrance,08:11:00,Entry
2025-04-12,NYC417246,Freight Dock,12:57:00,Exit
2025-04-12,NYC173842,2nd Floor Access,10:42:00,Exit
2025-04-12,NYC312978,VIP Access,10:11:00,Exit
2025-04-12,NYC583526,Front Entrance,09:37:00,Entry
2025-04-12,NYC480498,Garage Entry,12:55:00,Entry
2025-04-12,NYC823318,Executive Lobby,10:52:00,Entry
2025-04-12,NYC890686,Front Entrance,14:07:00,Exit
2025-04-12,NYC830774,Front Entrance,12:07:00,Exit
2025-04-12,NYC876835,Freight Dock,15:00:00,Exit
2025-04-12,NYC483334,Front Entrance,15:36:00,Exit
2025-04-12,NYC445831,Front Entrance,09:21:00,Entry
2025-04-12,NYC643578,Front Entrance,10:22:00,Exit
2025-04-12,NYC388530,Front Entrance,11:08:00,Entry
2025-04-12,NYC818602,VIP Access,14:33:00,Entry
2025-04-12,NYC205459,Freight Dock,10:54:00,Entry
2025-04-12,NYC358750,East Entrance,11:56:00,Exit
2025-04-12,NYC618933,2nd Floor Access,09:41:00,Exit
2025-04-12,NYC137441,Executive Lobby,09:22:00,Entry
2025-04-12,NYC954548,2nd Floor Access,08:42:00,Entry
2025-04-12,NYC626599,Front Entrance,08:54:00,Entry
2025-04-12,NYC500011,Front Entrance,10:30:00,Exit
2025-04-12,NYC653377,Garage Entry,11:42:00,Exit
2025-04-12,NYC365714,Front Entrance,13:22:00,Entry
2025-04-12,NYC628140,Front Entrance,11:40:00,Entry
2025-04-12,NYC349196,Front Entrance,16:40:00,Exit
2025-04-12,NYC229939,Front Entrance,12:38:00,Entry
2025-04-12,NYC483855,2nd Floor Access,14:20:00,Entry
2025-04-13,NYC229939,Garage Entry,15:47:00,Entry
2025-04-13,NYC127620,Rear Service Door,08:23:00,Exit
2025-04-13,NYC536912,VIP Access,12:19:00,Exit
2025-04-13,NYC668271,Front Entrance,10:31:00,Entry
2025-04-13,NYC905486,Executive Lobby,09:31:00,Entry
2025-04-13,NYC280373,Executive Lobby,13:39:00,Entry
2025-04-13,NYC876736,Front Entrance,09:10:00,Entry
2025-04-13,NYC786289,Executive Lobby,11:42:00,Exit
2025-04-13,NYC751154,VIP Access,12:51:00,Entry
2025-04-13,NYC961135,Front Entrance,08:47:00,Entry
2025-04-13,NYC749612,Front Entrance,16:31:00,Exit
2025-04-13,NYC311407,VIP Access,09:24:00,Entry
2025-04-13,NYC440423,Executive Lobby,11:17:00,Exit
2025-04-13,NYC451165,2nd Floor Access,15:05:00,Entry
2025-04-13,NYC628140,Front Entrance,15:49:00,Entry
2025-04-13,NYC140838,Front Entrance,10:57:00,Entry
2025-04-13,NYC424366,Front Entrance,16:27:00,Entry
2025-04-13,NYC760615,East Entrance,09:10:00,Entry
2025-04-13,NYC790412,East Entrance,12:47:00,Entry
2025-04-13,NYC648304,Freight Dock,14:25:00,Entry
2025-04-13,NYC459711,Garage Entry,10:33:00,Exit
2025-04-13,NYC770817,Freight Dock,14:34:00,Entry
2025-04-13,NYC388530,Front Entrance,12:17:00,Exit
2025-04-13,NYC137441,Freight Dock,12:35:00,Entry
2025-04-13,NYC858297,Rear Service Door,16:10:00,Entry
2025-04-13,NYC205459,VIP Access,11:19:00,Entry
2025-04-13,NYC260775,2nd Floor Access,08:06:00,Entry
2025-04-13,NYC248511,Executive Lobby,09:00:00,Exit
2025-04-13,NYC483855,Freight Dock,12:55:00,Entry
2025-04-13,NYC683729,Front Entrance,11:35:00,Entry
2025-04-13,NYC592513,Front Entrance,09:22:00,Entry
2025-04-13,NYC145907,Freight Dock,11:07:00,Entry
2025-04-13,NYC358750,Front Entrance,13:56:00,Entry
2025-04-13,NYC173842,Front Entrance,10:24:00,Exit
2025-04-13,NYC922786,Front Entrance,11:18:00,Entry
2025-04-13,NYC459859,Executive Lobby,14:00:00,Entry
2025-04-13,NYC808290,2nd Floor Access,09:57:00,Entry
2025-04-13,NYC899376,VIP Access,09:08:00,Exit
2025-04-13,NYC823318,2nd Floor Access,11:36:00,Exit
2025-04-13,NYC500011,Front Entrance,10:39:00,Entry
2025-04-13,NYC319718,Front Entrance,11:24:00,Entry
2025-04-13,NYC483334,East Entrance,09:45:00,Entry
2025-04-13,NYC535349,Rear Service Door,09:57:00,Entry
2025-04-13,NYC275526,Front Entrance,16:53:00,Entry
2025-04-13,NYC643578,Front Entrance,10:21:00,Entry
2025-04-13,NYC527071,2nd Floor Access,16:11:00,Entry
2025-04-13,NYC644612,VIP Access,10:12:00,Entry
2025-04-13,NYC811524,Front Entrance,13:51:00,Entry
2025-04-13,NYC703042,Front Entrance,12:36:00,Exit
2025-04-13,NYC187861,Freight Dock,16:48:00,Exit
2025-04-13,NYC413235,Rear Service Door,14:56:00,Exit
2025-04-13,NYC316310,2nd Floor Access,08:35:00,Exit
2025-04-13,NYC929484,Front Entrance,09:09:00,Entry
2025-04-13,NYC778400,Executive Lobby,14:06:00,Entry
2025-04-13,NYC188978,Freight Dock,15:30:00,Exit
2025-04-13,NYC795823,Front Entrance,12:30:00,Entry
2025-04-13,NYC123385,Front Entrance,14:22:00,Exit
2025-04-13,NYC954548,Front Entrance,16:02:00,Entry
2025-04-13,NYC945466,Garage Entry,11:20:00,Entry
2025-04-13,NYC876835,Rear Service Door,16:37:00,Entry
2025-04-13,NYC818602,East Entrance,08:06:00,Entry
2025-04-13,NYC779829,VIP Access,14:15:00,Entry
2025-04-13,NYC378016,Executive Lobby,14:32:00,Entry
2025-04-13,NYC899721,Front Entrance,12:29:00,Entry
2025-04-13,NYC215925,Executive Lobby,14:31:00,Exit
2025-04-13,NYC170801,Rear Service Door,12:19:00,Exit
2025-04-13,NYC308873,Executive Lobby,15:39:00,Entry
2025-04-13,NYC912411,Garage Entry,15:42:00,Entry
2025-04-14,NYC535349,Front Entrance,16:39:00,Exit
2025-04-14,NYC849438,Front Entrance,14:36:00,Exit
2025-04-14,NYC639513,2nd Floor Access,11:09:00,Exit
2025-04-14,NYC361690,Front Entrance,12:16:00,Entry
2025-04-14,NYC570084,Front Entrance,10:35:00,Entry
2025-04-14,NYC125351,Front Entrance,15:52:00,Exit
2025-04-14,NYC808290,Front Entrance,13:46:00,Entry
2025-04-14,NYC536912,Executive Lobby,12:05:00,Entry
2025-04-14,NYC445831,Front Entrance,09:13:00,Entry
2025-04-14,NYC760615,Executive Lobby,14:48:00,Entry
2025-04-14,NYC424366,2nd Floor Access,15:01:00,Entry
2025-04-14,NYC109443,Garage Entry,12:31:00,Entry
2025-04-14,NYC308873,Rear Service Door,15:29:00,Exit
2025-04-14,NYC778400,Front Entrance,10:58:00,Entry
2025-04-14,NYC108867,Rear Service Door,09:36:00,Entry
2025-04-14,NYC994262,Rear Service Door,14:27:00,Entry
2025-04-14,NYC413235,East Entrance,12:01:00,Entry
2025-04-14,NYC101605,Rear Service Door,12:37:00,Exit
2025-04-14,NYC912411,Front Entrance,16:07:00,Entry
2025-04-14,NYC653377,Front Entrance,08:49:00,Entry
2025-04-14,NYC188978,Front Entrance,13:24:00,Exit
2025-04-14,NYC960754,Front Entrance,14:32:00,Entry
2025-04-14,NYC830774,Rear Service Door,08:52:00,Exit
2025-04-14,NYC123862,Front Entrance,16:06:00,Entry
2025-04-14,NYC246222,Garage Entry,13:23:00,Exit
2025-04-14,NYC483334,Front Entrance,15:03:00,Exit
2025-04-14,NYC170801,Freight Dock,16:05:00,Entry
2025-04-14,NYC312978,Front Entrance,10:54:00,Entry
2025-04-14,NYC899376,Front Entrance,15:43:00,Entry
2025-04-14,NYC668271,Front Entrance,09:54:00,Entry
2025-04-14,NYC319718,Front Entrance,13:56:00,Entry
2025-04-14,NYC890686,VIP Access,08:08:00,Exit
2025-04-14,NYC451165,Front Entrance,10:58:00,Exit
2025-04-14,NYC795823,East Entrance,09:30:00,Exit
2025-04-14,NYC327875,VIP Access,08:29:00,Entry
2025-04-14,NYC954548,VIP Access,12:31:00,Entry
2025-04-14,NYC681863,Freight Dock,15:39:00,Exit
2025-04-14,NYC275526,Front Entrance,13:55:00,Exit
2025-04-14,NYC123385,Front Entrance,08:38:00,Exit
2025-04-14,NYC703042,Front Entrance,08:18:00,Exit
