Date,BadgeID,DoorName,SwipeTime,Direction
2025-04-09,PHL675303,Parking Garage,12:52:00,Entry
2025-04-09,PHL696049,Loading Dock,11:52:00,Exit
2025-04-09,PHL884944,Main Entrance,10:43:00,Exit
2025-04-09,PHL727925,Main Entrance,11:06:00,Entry
2025-04-09,PHL676708,Main Entrance,14:39:00,Entry
2025-04-09,PHL819528,Main Entrance,11:53:00,Entry
2025-04-09,PHL709879,Side Door East,11:25:00,Entry
2025-04-09,PHL248460,West Wing Door,13:53:00,Entry
2025-04-09,PHL899191,Roof Access,10:06:00,Entry
2025-04-09,PHL166266,Main Entrance,16:31:00,Exit
2025-04-09,PHL682317,Main Entrance,15:12:00,Entry
2025-04-09,PHL510768,Main Entrance,13:45:00,Entry
2025-04-09,PHL613331,South Entrance,14:21:00,Exit
2025-04-09,PHL432603,Roof Access,10:13:00,Entry
2025-04-09,PHL302234,Main Entrance,12:46:00,Entry
2025-04-09,PHL753194,Main Entrance,08:17:00,Entry
2025-04-09,PHL456295,South Entrance,09:28:00,Exit
2025-04-09,PHL844725,Main Entrance,11:02:00,Exit
2025-04-09,PHL189107,Roof Access,09:00:00,Exit
2025-04-09,PHL923148,Main Entrance,14:42:00,Entry
2025-04-09,PHL354151,Main Entrance,08:11:00,Exit
2025-04-09,PHL989831,Roof Access,10:47:00,Entry
2025-04-09,PHL507496,Main Entrance,13:59:00,Exit
2025-04-09,PHL787168,Side Door East,10:40:00,Entry
2025-04-09,PHL419594,Main Entrance,13:24:00,Entry
2025-04-09,PHL566789,Main Entrance,12:57:00,Exit
2025-04-09,PHL143539,Main Entrance,09:27:00,Entry
2025-04-09,PHL653347,Main Entrance,16:06:00,Entry
2025-04-09,PHL876192,3rd Floor Entry,10:25:00,Entry
2025-04-09,PHL855779,Main Entrance,10:06:00,Entry
2025-04-09,PHL394958,Side Door East,12:09:00,Entry
2025-04-09,PHL976154,South Entrance,13:03:00,Entry
2025-04-09,PHL369198,Side Door East,13:21:00,Entry
2025-04-09,PHL713709,Main Entrance,12:02:00,Exit
2025-04-09,PHL463528,Main Entrance,08:49:00,Entry
2025-04-09,PHL711637,Loading Dock,14:11:00,Exit
2025-04-09,PHL298609,Roof Access,14:44:00,Entry
2025-04-09,PHL976817,Main Entrance,08:30:00,Exit
2025-04-09,PHL736215,Main Entrance,11:37:00,Exit
2025-04-09,PHL792921,Main Entrance,09:25:00,Exit
2025-04-09,PHL299029,East Side Entry,15:30:00,Entry
2025-04-09,PHL912604,Main Entrance,15:47:00,Entry
2025-04-09,PHL463104,Conference Access,10:59:00,Entry
2025-04-09,PHL778602,3rd Floor Entry,09:14:00,Entry
2025-04-09,PHL930704,West Wing Door,09:53:00,Exit
2025-04-09,PHL874102,Parking Garage,12:35:00,Exit
2025-04-09,PHL507252,East Side Entry,13:21:00,Entry
2025-04-09,PHL532754,Roof Access,15:47:00,Entry
2025-04-09,PHL961241,Main Entrance,15:10:00,Entry
2025-04-09,PHL295469,Conference Access,15:30:00,Exit
2025-04-09,PHL338489,Conference Access,16:05:00,Entry
2025-04-09,PHL229802,South Entrance,12:02:00,Entry
2025-04-09,PHL559526,Parking Garage,13:21:00,Entry
2025-04-09,PHL821183,West Wing Door,14:19:00,Exit
2025-04-09,PHL124397,Main Entrance,16:51:00,Entry
2025-04-09,PHL500996,Main Entrance,11:49:00,Entry
2025-04-09,PHL704027,Conference Access,08:25:00,Entry
2025-04-09,PHL966233,West Wing Door,12:49:00,Exit
2025-04-09,PHL225047,Main Entrance,10:05:00,Exit
2025-04-09,PHL132927,Main Entrance,12:47:00,Entry
2025-04-09,PHL642216,Main Entrance,15:52:00,Entry
2025-04-09,PHL790137,West Wing Door,09:22:00,Exit
2025-04-09,PHL765450,Main Entrance,10:42:00,Entry
2025-04-09,PHL262435,Side Door East,08:04:00,Entry
2025-04-09,PHL338614,Main Entrance,09:57:00,Entry
2025-04-09,PHL980224,Main Entrance,11:42:00,Entry
2025-04-09,PHL596067,Main Entrance,14:47:00,Entry
2025-04-09,PHL586771,Main Entrance,16:17:00,Exit
2025-04-09,PHL562212,West Wing Door,14:25:00,Entry
2025-04-09,PHL685075,Main Entrance,12:46:00,Entry
2025-04-09,PHL625353,Main Entrance,15:26:00,Exit
2025-04-09,PHL716404,Loading Dock,10:39:00,Entry
2025-04-09,PHL688105,Conference Access,15:38:00,Exit
2025-04-09,PHL944325,South Entrance,09:10:00,Exit
2025-04-09,PHL509770,Conference Access,16:52:00,Entry
2025-04-09,PHL961123,Main Entrance,12:23:00,Entry
2025-04-09,PHL576010,West Wing Door,10:59:00,Entry
2025-04-09,PHL897143,Side Door East,12:29:00,Entry
2025-04-09,PHL540465,Loading Dock,12:40:00,Exit
2025-04-09,PHL716031,3rd Floor Entry,12:38:00,Entry
2025-04-09,PHL136320,East Side Entry,10:30:00,Entry
2025-04-09,PHL720344,Conference Access,16:31:00,Exit
2025-04-09,PHL815924,Main Entrance,12:50:00,Entry
2025-04-09,PHL139293,Loading Dock,09:09:00,Entry
2025-04-09,PHL266054,South Entrance,10:26:00,Entry
2025-04-09,PHL998619,3rd Floor Entry,10:32:00,Entry
2025-04-09,PHL828987,South Entrance,08:16:00,Exit
2025-04-09,PHL534525,3rd Floor Entry,13:27:00,Exit
2025-04-09,PHL746875,Main Entrance,08:25:00,Entry
2025-04-09,PHL162470,3rd Floor Entry,12:27:00,Entry
2025-04-09,PHL382882,Main Entrance,16:39:00,Entry
2025-04-09,PHL246017,East Side Entry,10:48:00,Entry
2025-04-09,PHL211944,Main Entrance,10:15:00,Entry
2025-04-09,PHL524125,Main Entrance,11:03:00,Entry
2025-04-09,PHL444945,Parking Garage,10:03:00,Entry
2025-04-09,PHL912797,Main Entrance,08:08:00,Exit
2025-04-09,PHL487968,South Entrance,13:14:00,Entry
2025-04-09,PHL980162,Loading Dock,13:01:00,Exit
2025-04-09,PHL751588,Loading Dock,13:14:00,Entry
2025-04-09,PHL276532,Main Entrance,13:38:00,Exit
2025-04-09,PHL253460,Main Entrance,15:53:00,Entry
2025-04-09,PHL612199,Main Entrance,15:32:00,Entry
2025-04-09,PHL956641,3rd Floor Entry,12:19:00,Entry
2025-04-09,PHL325761,Main Entrance,11:16:00,Entry
2025-04-09,PHL811984,Main Entrance,13:43:00,Exit
2025-04-09,PHL434867,Roof Access,10:26:00,Entry
2025-04-09,PHL448152,Conference Access,09:52:00,Entry
2025-04-09,PHL983253,3rd Floor Entry,15:32:00,Entry
2025-04-09,PHL878938,Roof Access,15:08:00,Exit
2025-04-09,PHL419932,Loading Dock,14:23:00,Entry
2025-04-09,PHL114616,Main Entrance,14:53:00,Exit
2025-04-09,PHL550096,Main Entrance,10:17:00,Entry
2025-04-09,PHL876010,Main Entrance,13:11:00,Entry
2025-04-09,PHL868656,3rd Floor Entry,15:04:00,Entry
2025-04-09,PHL992951,Main Entrance,10:46:00,Entry
2025-04-09,PHL383483,Main Entrance,12:14:00,Exit
2025-04-09,PHL248822,Main Entrance,13:58:00,Entry
2025-04-09,PHL840607,Main Entrance,13:55:00,Entry
2025-04-09,PHL721985,Main Entrance,14:34:00,Exit
2025-04-09,PHL684237,Main Entrance,13:52:00,Entry
2025-04-09,PHL991456,3rd Floor Entry,16:35:00,Entry
2025-04-09,PHL420247,Main Entrance,09:10:00,Entry
2025-04-09,PHL386519,Main Entrance,12:43:00,Exit
2025-04-09,PHL582117,3rd Floor Entry,11:50:00,Exit
2025-04-09,PHL555712,Main Entrance,13:13:00,Entry
2025-04-09,PHL784417,East Side Entry,09:14:00,Exit
2025-04-09,PHL143449,Main Entrance,14:14:00,Exit
2025-04-09,PHL131921,Main Entrance,11:12:00,Entry
2025-04-09,PHL243503,South Entrance,09:11:00,Entry
2025-04-09,PHL469399,Main Entrance,16:31:00,Entry
2025-04-09,PHL992037,East Side Entry,12:27:00,Entry
2025-04-09,PHL113573,Parking Garage,10:16:00,Entry
2025-04-09,PHL990086,Main Entrance,10:07:00,Exit
2025-04-09,PHL116779,Main Entrance,11:02:00,Entry
2025-04-09,PHL466088,3rd Floor Entry,10:55:00,Entry
2025-04-09,PHL467252,Main Entrance,09:50:00,Exit
2025-04-09,PHL582573,Parking Garage,14:00:00,Entry
2025-04-09,PHL461627,Conference Access,09:16:00,Entry
2025-04-09,PHL196894,3rd Floor Entry,08:36:00,Entry
2025-04-09,PHL372016,Main Entrance,13:18:00,Entry
2025-04-09,PHL162285,South Entrance,14:57:00,Exit
2025-04-09,PHL393148,South Entrance,08:17:00,Entry
2025-04-09,PHL950708,Main Entrance,14:07:00,Entry
2025-04-09,PHL317666,Main Entrance,13:48:00,Entry
2025-04-09,PHL757433,West Wing Door,10:08:00,Entry
2025-04-09,PHL640819,Loading Dock,16:25:00,Entry
2025-04-09,PHL650066,Side Door East,08:19:00,Entry
2025-04-09,PHL634412,Main Entrance,11:15:00,Entry
2025-04-09,PHL159787,Conference Access,14:33:00,Entry
2025-04-09,PHL495619,Main Entrance,10:34:00,Entry
2025-04-09,PHL980659,Main Entrance,09:19:00,Entry
2025-04-09,PHL466095,Loading Dock,14:04:00,Entry
2025-04-09,PHL376316,Main Entrance,14:55:00,Exit
2025-04-09,PHL220132,Main Entrance,11:07:00,Entry
2025-04-09,PHL270308,Main Entrance,08:01:00,Entry
2025-04-09,PHL439018,Main Entrance,12:09:00,Entry
2025-04-09,PHL601599,Main Entrance,12:41:00,Exit
2025-04-09,PHL907673,Parking Garage,09:30:00,Exit
2025-04-09,PHL180742,South Entrance,12:26:00,Entry
2025-04-09,PHL408355,West Wing Door,10:58:00,Entry
2025-04-09,PHL972016,South Entrance,10:14:00,Entry
2025-04-09,PHL453559,East Side Entry,14:38:00,Entry
2025-04-09,PHL867965,Main Entrance,15:03:00,Entry
2025-04-09,PHL229516,Main Entrance,09:12:00,Entry
2025-04-09,PHL904506,Loading Dock,10:45:00,Entry
2025-04-09,PHL248045,Main Entrance,16:16:00,Entry
2025-04-09,PHL444952,Main Entrance,11:06:00,Entry
2025-04-09,PHL197885,Main Entrance,13:16:00,Entry
2025-04-09,PHL242465,Main Entrance,15:36:00,Entry
2025-04-09,PHL677422,Roof Access,13:14:00,Exit
2025-04-09,PHL539051,South Entrance,15:24:00,Entry
2025-04-09,PHL154838,Main Entrance,10:12:00,Entry
2025-04-09,PHL850913,Loading Dock,15:51:00,Entry
2025-04-09,PHL654217,West Wing Door,14:36:00,Entry
2025-04-09,PHL875027,Side Door East,11:52:00,Entry
2025-04-09,PHL323559,Main Entrance,16:20:00,Entry
2025-04-09,PHL523785,Main Entrance,16:10:00,Entry
2025-04-09,PHL821848,Main Entrance,15:37:00,Exit
2025-04-09,PHL109134,Parking Garage,15:40:00,Entry
2025-04-09,PHL488307,Main Entrance,12:44:00,Entry
2025-04-09,PHL943252,Loading Dock,11:50:00,Entry
2025-04-09,PHL690159,South Entrance,13:29:00,Entry
2025-04-09,PHL711894,Main Entrance,16:24:00,Entry
2025-04-09,PHL641973,Main Entrance,13:59:00,Entry
2025-04-09,PHL983224,Loading Dock,12:05:00,Exit
2025-04-09,PHL479019,Main Entrance,16:06:00,Exit
2025-04-09,PHL680256,Conference Access,12:43:00,Entry
2025-04-09,PHL156778,Loading Dock,12:21:00,Entry
2025-04-09,PHL900794,3rd Floor Entry,16:28:00,Exit
2025-04-09,PHL628272,Loading Dock,12:47:00,Entry
2025-04-09,PHL646236,Main Entrance,16:55:00,Entry
2025-04-09,PHL629412,Main Entrance,16:38:00,Exit
2025-04-09,PHL973993,3rd Floor Entry,12:26:00,Entry
2025-04-09,PHL779975,Conference Access,14:56:00,Entry
2025-04-09,PHL429314,Main Entrance,13:38:00,Exit
2025-04-09,PHL117052,Main Entrance,08:24:00,Entry
2025-04-09,PHL107893,Main Entrance,13:14:00,Entry
2025-04-09,PHL161407,Main Entrance,15:48:00,Entry
2025-04-09,PHL683266,West Wing Door,12:13:00,Exit
2025-04-09,PHL328986,Conference Access,13:28:00,Entry
2025-04-09,PHL354590,Main Entrance,12:28:00,Entry
2025-04-09,PHL903102,Main Entrance,09:21:00,Exit
2025-04-09,PHL968881,South Entrance,10:50:00,Entry
2025-04-09,PHL959033,South Entrance,15:51:00,Entry
2025-04-09,PHL886449,Main Entrance,12:38:00,Exit
2025-04-09,PHL944891,Main Entrance,09:33:00,Exit
2025-04-09,PHL136983,West Wing Door,15:38:00,Entry
2025-04-09,PHL482349,Main Entrance,11:32:00,Entry
2025-04-09,PHL797683,Main Entrance,16:51:00,Entry
2025-04-09,PHL970857,Loading Dock,16:28:00,Exit
2025-04-09,PHL463348,Main Entrance,15:09:00,Exit
2025-04-09,PHL247622,East Side Entry,10:57:00,Entry
2025-04-09,PHL853695,Parking Garage,13:02:00,Entry
2025-04-09,PHL391012,Conference Access,09:16:00,Entry
2025-04-09,PHL539667,Conference Access,08:54:00,Entry
2025-04-09,PHL906257,Main Entrance,14:34:00,Entry
2025-04-09,PHL382753,Main Entrance,14:40:00,Exit
2025-04-09,PHL616358,Roof Access,08:11:00,Exit
2025-04-09,PHL325431,Main Entrance,13:39:00,Entry
2025-04-09,PHL594102,Main Entrance,14:52:00,Exit
2025-04-09,PHL406175,East Side Entry,13:43:00,Entry
2025-04-09,PHL403838,Side Door East,13:39:00,Exit
2025-04-09,PHL452556,Side Door East,12:08:00,Entry
2025-04-09,PHL798511,Main Entrance,11:00:00,Entry
2025-04-09,PHL277575,Side Door East,13:42:00,Entry
2025-04-09,PHL991777,Main Entrance,14:49:00,Entry
2025-04-09,PHL614301,Roof Access,11:35:00,Exit
2025-04-09,PHL747991,Main Entrance,14:20:00,Entry
2025-04-09,PHL789889,Main Entrance,08:27:00,Entry
2025-04-09,PHL724370,Main Entrance,15:03:00,Entry
2025-04-09,PHL724738,Conference Access,10:02:00,Exit
2025-04-09,PHL436282,Main Entrance,13:24:00,Entry
2025-04-09,PHL188456,Main Entrance,09:00:00,Exit
2025-04-09,PHL770500,South Entrance,16:40:00,Entry
2025-04-09,PHL663409,South Entrance,12:58:00,Entry
2025-04-10,PHL488101,West Wing Door,14:58:00,Entry
2025-04-10,PHL197066,Roof Access,09:16:00,Entry
2025-04-10,PHL535680,Roof Access,08:27:00,Exit
2025-04-10,PHL372016,Main Entrance,09:33:00,Entry
2025-04-10,PHL792921,Main Entrance,14:35:00,Entry
2025-04-10,PHL203057,Roof Access,12:41:00,Exit
2025-04-10,PHL403838,Main Entrance,11:40:00,Entry
2025-04-10,PHL797683,West Wing Door,13:43:00,Entry
2025-04-10,PHL775921,Main Entrance,16:06:00,Exit
2025-04-10,PHL711637,Main Entrance,14:05:00,Exit
2025-04-10,PHL634642,Roof Access,16:30:00,Entry
2025-04-10,PHL136320,Main Entrance,15:09:00,Entry
2025-04-10,PHL346996,Parking Garage,08:54:00,Entry
2025-04-10,PHL364564,East Side Entry,15:28:00,Entry
2025-04-10,PHL868426,Main Entrance,10:25:00,Exit
2025-04-10,PHL790071,Parking Garage,08:28:00,Entry
2025-04-10,PHL887205,Main Entrance,09:40:00,Exit
2025-04-10,PHL163909,Side Door East,09:42:00,Entry
2025-04-10,PHL956533,Main Entrance,08:59:00,Entry
2025-04-10,PHL436580,Main Entrance,11:23:00,Entry
2025-04-10,PHL827839,West Wing Door,09:03:00,Entry
2025-04-10,PHL823799,Main Entrance,14:17:00,Exit
2025-04-10,PHL704027,Loading Dock,08:01:00,Entry
2025-04-10,PHL562212,Main Entrance,16:15:00,Entry
2025-04-10,PHL613331,Main Entrance,09:08:00,Entry
2025-04-10,PHL871080,Main Entrance,14:32:00,Entry
2025-04-10,PHL277575,Conference Access,14:57:00,Exit
2025-04-10,PHL946409,Main Entrance,13:51:00,Entry
2025-04-10,PHL999360,Loading Dock,16:09:00,Exit
2025-04-10,PHL628272,Main Entrance,11:46:00,Entry
2025-04-10,PHL556437,Main Entrance,13:34:00,Entry
2025-04-10,PHL937800,Main Entrance,13:31:00,Exit
2025-04-10,PHL335950,Side Door East,13:52:00,Entry
2025-04-10,PHL208911,Main Entrance,13:36:00,Exit
2025-04-10,PHL156866,Main Entrance,11:48:00,Exit
2025-04-10,PHL219015,East Side Entry,14:42:00,Entry
2025-04-10,PHL510768,Main Entrance,13:50:00,Entry
2025-04-10,PHL154249,Main Entrance,16:39:00,Entry
2025-04-10,PHL721985,Conference Access,08:31:00,Entry
2025-04-10,PHL701461,Main Entrance,10:02:00,Entry
2025-04-10,PHL596911,Loading Dock,13:17:00,Entry
2025-04-10,PHL727925,Main Entrance,10:05:00,Entry
2025-04-10,PHL950640,Side Door East,16:44:00,Entry
2025-04-10,PHL156499,East Side Entry,13:31:00,Exit
2025-04-10,PHL359475,East Side Entry,16:23:00,Entry
2025-04-10,PHL382882,Main Entrance,11:50:00,Entry
2025-04-10,PHL280188,East Side Entry,08:36:00,Exit
2025-04-10,PHL856792,Main Entrance,08:53:00,Entry
2025-04-10,PHL419932,Parking Garage,08:57:00,Entry
2025-04-10,PHL109134,South Entrance,10:55:00,Entry
2025-04-10,PHL317666,Parking Garage,13:35:00,Exit
2025-04-10,PHL688164,Main Entrance,11:11:00,Entry
2025-04-10,PHL534525,East Side Entry,12:57:00,Entry
2025-04-10,PHL181865,Parking Garage,12:44:00,Exit
2025-04-10,PHL734725,Main Entrance,09:24:00,Entry
2025-04-10,PHL323559,West Wing Door,16:03:00,Exit
2025-04-10,PHL615602,Main Entrance,10:59:00,Exit
2025-04-10,PHL300335,East Side Entry,15:46:00,Exit
2025-04-10,PHL664771,Main Entrance,13:28:00,Entry
2025-04-10,PHL897143,Main Entrance,15:53:00,Entry
2025-04-10,PHL453559,Main Entrance,16:41:00,Exit
2025-04-10,PHL983253,Roof Access,16:40:00,Entry
2025-04-10,PHL113884,South Entrance,09:35:00,Entry
2025-04-10,PHL403699,Main Entrance,11:23:00,Entry
2025-04-10,PHL868656,Conference Access,08:01:00,Entry
2025-04-10,PHL677975,South Entrance,09:01:00,Entry
2025-04-10,PHL162285,Main Entrance,12:54:00,Entry
2025-04-10,PHL135449,Parking Garage,09:39:00,Exit
2025-04-10,PHL189107,Parking Garage,13:46:00,Exit
2025-04-10,PHL452501,Main Entrance,16:17:00,Entry
2025-04-10,PHL368774,Parking Garage,10:43:00,Exit
2025-04-10,PHL254301,Main Entrance,11:15:00,Exit
2025-04-10,PHL418266,East Side Entry,11:18:00,Entry
2025-04-10,PHL360369,Side Door East,14:26:00,Exit
2025-04-10,PHL676708,West Wing Door,13:30:00,Exit
2025-04-10,PHL325431,Main Entrance,15:56:00,Entry
2025-04-10,PHL444354,Main Entrance,13:23:00,Entry
2025-04-10,PHL672660,Main Entrance,16:52:00,Entry
2025-04-10,PHL488307,Conference Access,16:50:00,Exit
2025-04-10,PHL646236,Main Entrance,15:49:00,Entry
2025-04-10,PHL335876,Main Entrance,13:14:00,Exit
2025-04-10,PHL113573,Main Entrance,08:45:00,Entry
2025-04-10,PHL946314,Main Entrance,11:58:00,Exit
2025-04-10,PHL709879,Main Entrance,08:05:00,Entry
2025-04-10,PHL684745,East Side Entry,09:52:00,Entry
2025-04-10,PHL757433,Main Entrance,12:04:00,Entry
2025-04-10,PHL360626,Main Entrance,10:50:00,Entry
2025-04-10,PHL181573,Main Entrance,10:14:00,Entry
2025-04-10,PHL973993,Main Entrance,09:45:00,Exit
2025-04-10,PHL491295,Main Entrance,09:55:00,Exit
2025-04-10,PHL232160,Conference Access,08:17:00,Entry
2025-04-10,PHL419594,Main Entrance,11:28:00,Entry
2025-04-10,PHL944325,Main Entrance,14:14:00,Entry
2025-04-10,PHL594102,Roof Access,16:55:00,Exit
2025-04-10,PHL333322,Main Entrance,16:53:00,Exit
2025-04-10,PHL491490,South Entrance,14:16:00,Entry
2025-04-10,PHL220132,Main Entrance,10:29:00,Exit
2025-04-10,PHL779975,Main Entrance,09:16:00,Exit
2025-04-10,PHL764098,Loading Dock,11:27:00,Exit
2025-04-10,PHL393148,Side Door East,09:52:00,Entry
2025-04-10,PHL625353,Parking Garage,12:26:00,Exit
2025-04-10,PHL196894,East Side Entry,10:34:00,Entry
2025-04-10,PHL492112,South Entrance,14:56:00,Entry
2025-04-10,PHL382753,Main Entrance,13:52:00,Entry
2025-04-10,PHL989831,East Side Entry,10:24:00,Entry
2025-04-10,PHL652259,Side Door East,16:43:00,Exit
2025-04-10,PHL448372,Parking Garage,11:49:00,Entry
2025-04-10,PHL596067,Main Entrance,15:51:00,Entry
2025-04-10,PHL559526,Parking Garage,12:55:00,Exit
2025-04-10,PHL391459,Side Door East,13:24:00,Entry
2025-04-10,PHL314639,Loading Dock,12:44:00,Entry
2025-04-10,PHL626307,Main Entrance,15:10:00,Entry
2025-04-10,PHL903399,Main Entrance,11:33:00,Exit
2025-04-10,PHL615176,East Side Entry,10:35:00,Entry
2025-04-10,PHL160871,3rd Floor Entry,09:29:00,Exit
2025-04-10,PHL970857,Main Entrance,08:11:00,Exit
2025-04-10,PHL991777,Main Entrance,08:44:00,Entry
2025-04-10,PHL104089,Loading Dock,11:57:00,Entry
2025-04-10,PHL274015,3rd Floor Entry,10:16:00,Entry
2025-04-10,PHL316678,Side Door East,14:46:00,Entry
2025-04-10,PHL886277,3rd Floor Entry,09:33:00,Entry
2025-04-10,PHL392232,East Side Entry,10:31:00,Entry
2025-04-10,PHL387042,Main Entrance,15:45:00,Entry
2025-04-10,PHL961241,Main Entrance,15:23:00,Entry
2025-04-10,PHL162470,West Wing Door,14:12:00,Exit
2025-04-10,PHL900794,Main Entrance,10:12:00,Exit
2025-04-10,PHL634412,Conference Access,14:16:00,Exit
2025-04-10,PHL795576,Main Entrance,12:10:00,Entry
2025-04-10,PHL196139,Side Door East,11:47:00,Entry
2025-04-10,PHL685075,Main Entrance,08:34:00,Exit
2025-04-10,PHL484248,Loading Dock,10:28:00,Entry
2025-04-10,PHL883644,Main Entrance,08:16:00,Entry
2025-04-10,PHL298609,Roof Access,15:10:00,Exit
2025-04-10,PHL923148,3rd Floor Entry,12:37:00,Entry
2025-04-10,PHL907673,Main Entrance,10:50:00,Entry
2025-04-10,PHL846396,Main Entrance,13:27:00,Entry
2025-04-10,PHL369198,Conference Access,15:55:00,Entry
2025-04-10,PHL540465,Main Entrance,15:11:00,Entry
2025-04-10,PHL632151,Main Entrance,13:54:00,Exit
2025-04-10,PHL570609,South Entrance,16:57:00,Exit
2025-04-10,PHL493988,Conference Access,08:10:00,Entry
2025-04-10,PHL717145,Main Entrance,16:59:00,Entry
2025-04-10,PHL532754,Conference Access,15:33:00,Exit
2025-04-10,PHL765450,Main Entrance,13:53:00,Exit
2025-04-10,PHL180742,Roof Access,11:29:00,Exit
2025-04-10,PHL991456,Side Door East,08:27:00,Entry
2025-04-10,PHL248822,Main Entrance,11:57:00,Exit
2025-04-10,PHL523785,Loading Dock,12:29:00,Exit
2025-04-10,PHL256012,Main Entrance,13:18:00,Entry
2025-04-10,PHL242985,Main Entrance,13:45:00,Entry
2025-04-10,PHL368442,Main Entrance,14:45:00,Exit
2025-04-10,PHL592007,South Entrance,13:32:00,Exit
2025-04-10,PHL136983,Main Entrance,10:49:00,Exit
2025-04-10,PHL354590,Main Entrance,08:44:00,Exit
2025-04-10,PHL787595,Main Entrance,08:46:00,Exit
2025-04-10,PHL946255,West Wing Door,10:28:00,Entry
2025-04-10,PHL843756,Main Entrance,12:50:00,Exit
2025-04-10,PHL262435,Main Entrance,12:35:00,Entry
2025-04-10,PHL466088,Loading Dock,12:43:00,Exit
2025-04-10,PHL330407,Main Entrance,14:44:00,Exit
2025-04-10,PHL972016,Side Door East,10:18:00,Entry
2025-04-10,PHL936174,South Entrance,13:17:00,Exit
2025-04-10,PHL696049,3rd Floor Entry,10:46:00,Entry
2025-04-10,PHL276532,West Wing Door,12:04:00,Entry
2025-04-10,PHL328986,South Entrance,09:49:00,Entry
2025-04-10,PHL408355,Main Entrance,11:53:00,Entry
2025-04-10,PHL660835,Roof Access,15:47:00,Entry
2025-04-10,PHL951042,Main Entrance,12:13:00,Entry
2025-04-10,PHL758356,Main Entrance,13:39:00,Entry
2025-04-10,PHL281183,3rd Floor Entry,13:40:00,Entry
2025-04-10,PHL675303,Main Entrance,10:23:00,Exit
2025-04-10,PHL770814,Conference Access,08:49:00,Entry
2025-04-10,PHL747011,Main Entrance,09:18:00,Entry
2025-04-10,PHL500996,Main Entrance,15:38:00,Entry
2025-04-10,PHL222334,Main Entrance,11:14:00,Entry
2025-04-10,PHL578059,Main Entrance,13:06:00,Entry
2025-04-10,PHL461798,Roof Access,14:30:00,Entry
2025-04-10,PHL840607,Main Entrance,11:20:00,Entry
2025-04-10,PHL594514,Main Entrance,13:30:00,Entry
2025-04-10,PHL902906,Side Door East,16:25:00,Entry
2025-04-10,PHL139999,Main Entrance,10:47:00,Entry
2025-04-10,PHL821183,3rd Floor Entry,12:46:00,Entry
2025-04-10,PHL297494,Main Entrance,11:34:00,Entry
2025-04-10,PHL980659,East Side Entry,15:18:00,Exit
2025-04-10,PHL195340,3rd Floor Entry,14:30:00,Exit
2025-04-10,PHL976154,East Side Entry,16:41:00,Entry
2025-04-10,PHL992037,Parking Garage,16:55:00,Exit
2025-04-10,PHL143449,Main Entrance,15:11:00,Entry
2025-04-10,PHL436282,Side Door East,12:08:00,Entry
2025-04-10,PHL708038,Main Entrance,12:59:00,Entry
2025-04-10,PHL197885,South Entrance,10:53:00,Entry
2025-04-10,PHL539051,Main Entrance,12:34:00,Entry
2025-04-10,PHL867965,Parking Garage,09:45:00,Entry
2025-04-10,PHL164007,Main Entrance,12:02:00,Entry
2025-04-10,PHL448152,Parking Garage,09:03:00,Entry
2025-04-10,PHL441390,Main Entrance,16:04:00,Entry
2025-04-10,PHL150944,Conference Access,09:00:00,Exit
2025-04-10,PHL621110,Side Door East,12:35:00,Entry
2025-04-10,PHL463528,Roof Access,10:38:00,Entry
2025-04-10,PHL566789,Main Entrance,13:16:00,Exit
2025-04-10,PHL504150,Conference Access,14:11:00,Entry
2025-04-10,PHL509770,Main Entrance,09:28:00,Entry
2025-04-10,PHL956641,Side Door East,12:52:00,Entry
2025-04-10,PHL344669,Main Entrance,12:06:00,Exit
2025-04-10,PHL439018,Main Entrance,15:29:00,Exit
2025-04-10,PHL751547,Parking Garage,08:05:00,Entry
2025-04-10,PHL798511,Roof Access,10:52:00,Entry
2025-04-10,PHL934566,West Wing Door,12:38:00,Entry
2025-04-10,PHL855779,Main Entrance,15:40:00,Entry
2025-04-10,PHL501150,South Entrance,10:18:00,Entry
2025-04-10,PHL629412,East Side Entry,15:26:00,Entry
2025-04-10,PHL961123,West Wing Door,08:51:00,Entry
2025-04-10,PHL747991,Main Entrance,12:07:00,Entry
2025-04-10,PHL980297,Main Entrance,12:52:00,Exit
2025-04-10,PHL137243,East Side Entry,15:19:00,Entry
2025-04-10,PHL810537,Main Entrance,10:39:00,Exit
2025-04-10,PHL266054,Loading Dock,08:36:00,Entry
2025-04-10,PHL261385,Main Entrance,11:49:00,Exit
2025-04-10,PHL789889,Main Entrance,09:09:00,Exit
2025-04-10,PHL119149,South Entrance,09:05:00,Entry
2025-04-10,PHL641973,Main Entrance,14:01:00,Exit
2025-04-10,PHL341417,Side Door East,09:29:00,Entry
2025-04-10,PHL387907,Main Entrance,09:43:00,Entry
2025-04-10,PHL720344,Main Entrance,16:34:00,Entry
2025-04-10,PHL243503,Main Entrance,14:17:00,Exit
2025-04-10,PHL253460,Main Entrance,09:26:00,Exit
2025-04-10,PHL874102,Loading Dock,08:39:00,Exit
2025-04-10,PHL159430,Roof Access,09:44:00,Exit
2025-04-10,PHL964271,Main Entrance,09:42:00,Exit
2025-04-10,PHL992943,Main Entrance,12:15:00,Exit
2025-04-10,PHL783768,West Wing Door,11:09:00,Exit
2025-04-10,PHL899191,Main Entrance,11:23:00,Exit
