Date,BadgeID,DoorName,SwipeTime,Direction
2025-04-16,CHI567705,5th Floor Entry,08:10:00,Entry
2025-04-16,CHI310949,North Side Door,09:37:00,Entry
2025-04-17,CHI546542,Garage Entrance,11:02:00,Entry
2025-04-17,CHI472374,5th Floor Entry,10:32:00,Entry
2025-04-17,CHI508611,Executive Entrance,12:44:00,Exit
2025-04-17,CHI507001,5th Floor Entry,11:12:00,Entry
2025-04-17,CHI487086,Executive Entrance,15:31:00,Entry
2025-04-17,CHI884911,5th Floor Entry,09:59:00,Entry
2025-04-17,CHI470203,Service Door,15:19:00,Entry
2025-04-17,CHI375766,North Side Door,14:50:00,Entry
2025-04-17,CHI525526,Garage Entrance,12:02:00,Exit
2025-04-17,CHI329706,North Side Door,13:30:00,Entry
2025-04-17,CHI968469,Lobby Access,13:36:00,Entry
2025-04-17,CHI349377,Lobby Access,16:35:00,Exit
2025-04-17,CHI311093,Lobby Access,09:44:00,Exit
2025-04-17,CHI239982,Lobby Access,10:12:00,Entry
2025-04-17,CHI690033,5th Floor Entry,13:13:00,Entry
2025-04-17,CHI771652,Lobby Access,09:19:00,Exit
2025-04-17,CHI740925,Lobby Access,13:33:00,Exit
2025-04-17,CHI567705,Lobby Access,13:09:00,Exit
2025-04-17,CHI301313,Garage Entrance,12:11:00,Entry
2025-04-17,CHI970015,Service Door,16:49:00,Exit
2025-04-17,CHI343333,Executive Entrance,14:45:00,Entry
2025-04-17,CHI756409,Executive Entrance,12:14:00,Entry
2025-04-17,CHI469968,Executive Entrance,16:22:00,Entry
2025-04-17,CHI495230,Lobby Access,10:30:00,Entry
2025-04-17,CHI999797,Lobby Access,14:38:00,Exit
2025-04-17,CHI912450,Lobby Access,09:11:00,Entry
2025-04-17,CHI310949,Garage Entrance,15:53:00,Exit
2025-04-17,CHI363079,Lobby Access,15:33:00,Entry
2025-04-17,CHI788940,North Side Door,13:07:00,Entry
2025-04-18,CHI727958,Lobby Access,11:58:00,Entry
2025-04-18,CHI664880,Lobby Access,09:27:00,Exit
2025-04-18,CHI472374,Lobby Access,13:17:00,Exit
2025-04-18,CHI301313,Lobby Access,14:19:00,Entry
2025-04-18,CHI970015,North Side Door,10:19:00,Entry
2025-04-18,CHI343333,5th Floor Entry,11:36:00,Entry
2025-04-18,CHI349377,Executive Entrance,12:48:00,Entry
2025-04-18,CHI546542,Lobby Access,14:29:00,Entry
2025-04-18,CHI239982,Lobby Access,12:54:00,Exit
2025-04-18,CHI414648,Garage Entrance,09:14:00,Entry
2025-04-18,CHI810834,Lobby Access,12:44:00,Exit
2025-04-18,CHI470203,Service Door,12:52:00,Exit
2025-04-18,CHI507001,Garage Entrance,11:10:00,Entry
2025-04-18,CHI999797,Garage Entrance,11:09:00,Entry
2025-04-18,CHI699637,Lobby Access,15:11:00,Entry
2025-04-18,CHI771652,Lobby Access,10:29:00,Entry
2025-04-18,CHI363079,5th Floor Entry,13:28:00,Entry
2025-04-18,CHI487086,Lobby Access,14:23:00,Exit
2025-04-18,CHI205205,Service Door,10:55:00,Exit
2025-04-18,CHI884911,5th Floor Entry,14:27:00,Entry
2025-04-18,CHI989875,Lobby Access,08:21:00,Entry
2025-04-18,CHI912450,Lobby Access,11:51:00,Entry
2025-04-18,CHI756409,Lobby Access,08:08:00,Entry
2025-04-18,CHI567705,North Side Door,15:04:00,Entry
2025-04-18,CHI508611,Lobby Access,14:35:00,Exit
2025-04-18,CHI968469,Lobby Access,10:23:00,Entry
2025-04-18,CHI238787,North Side Door,14:00:00,Entry
2025-04-18,CHI375766,Lobby Access,12:09:00,Exit
2025-04-18,CHI233747,Lobby Access,16:52:00,Entry
2025-04-19,CHI239982,Lobby Access,13:57:00,Entry
2025-04-19,CHI989875,Lobby Access,09:29:00,Entry
2025-04-19,CHI970015,5th Floor Entry,16:40:00,Entry
2025-04-19,CHI746467,Executive Entrance,14:52:00,Entry
2025-04-19,CHI968469,Lobby Access,13:00:00,Exit
2025-04-19,CHI788940,Garage Entrance,16:23:00,Entry
2025-04-19,CHI311093,Lobby Access,16:14:00,Entry
2025-04-19,CHI414648,Service Door,15:13:00,Entry
2025-04-19,CHI912450,Lobby Access,15:58:00,Entry
2025-04-19,CHI233747,Lobby Access,11:13:00,Entry
2025-04-19,CHI566011,Service Door,15:35:00,Entry
2025-04-19,CHI343333,Lobby Access,15:27:00,Exit
2025-04-19,CHI699637,Lobby Access,13:03:00,Entry
2025-04-19,CHI508611,Lobby Access,16:48:00,Entry
2025-04-19,CHI333235,Service Door,16:58:00,Entry
2025-04-19,CHI329706,Lobby Access,12:08:00,Entry
2025-04-19,CHI664880,Lobby Access,11:08:00,Exit
2025-04-19,CHI810834,Garage Entrance,16:49:00,Entry
2025-04-19,CHI884911,Lobby Access,16:24:00,Entry
2025-04-19,CHI567705,Lobby Access,15:05:00,Entry
2025-04-19,CHI363079,Lobby Access,12:31:00,Entry
2025-04-19,CHI653089,Executive Entrance,16:57:00,Exit
2025-04-19,CHI926462,Lobby Access,08:00:00,Entry
2025-04-19,CHI756409,Lobby Access,10:44:00,Entry
2025-04-19,CHI328240,Garage Entrance,12:22:00,Entry
2025-04-19,CHI360250,Service Door,11:45:00,Exit
2025-04-19,CHI546542,Lobby Access,15:01:00,Entry
2025-04-19,CHI740925,Executive Entrance,15:34:00,Exit
2025-04-19,CHI507001,Lobby Access,09:12:00,Entry
2025-04-20,CHI375766,Lobby Access,13:56:00,Entry
2025-04-20,CHI546542,Lobby Access,08:04:00,Exit
2025-04-20,CHI690033,Lobby Access,13:00:00,Entry
2025-04-20,CHI311093,5th Floor Entry,14:53:00,Exit
2025-04-20,CHI566011,Lobby Access,11:17:00,Entry
2025-04-20,CHI664880,North Side Door,08:53:00,Entry
2025-04-20,CHI926462,Executive Entrance,14:31:00,Entry
2025-04-20,CHI301313,Lobby Access,14:13:00,Entry
2025-04-20,CHI989875,Lobby Access,09:15:00,Exit
2025-04-20,CHI970015,Lobby Access,13:38:00,Entry
2025-04-20,CHI472374,Lobby Access,12:55:00,Entry
2025-04-20,CHI495230,Lobby Access,09:50:00,Entry
2025-04-20,CHI238787,Lobby Access,09:11:00,Exit
2025-04-20,CHI771652,North Side Door,16:48:00,Exit
2025-04-20,CHI810834,5th Floor Entry,11:43:00,Entry
2025-04-20,CHI567705,Lobby Access,12:51:00,Exit
2025-04-20,CHI414648,Lobby Access,08:59:00,Entry
2025-04-20,CHI329706,Executive Entrance,12:07:00,Exit
2025-04-20,CHI487086,Lobby Access,09:31:00,Entry
2025-04-20,CHI310949,Lobby Access,15:47:00,Exit
2025-04-20,CHI740925,Lobby Access,09:37:00,Entry
2025-04-20,CHI884911,Executive Entrance,16:33:00,Exit
2025-04-20,CHI727958,Lobby Access,10:00:00,Entry
2025-04-20,CHI469968,Service Door,10:20:00,Entry
2025-04-20,CHI239982,Executive Entrance,15:27:00,Entry
2025-04-20,CHI470203,Lobby Access,12:47:00,Entry
2025-04-20,CHI745081,Garage Entrance,12:49:00,Entry
2025-04-20,CHI699637,Lobby Access,14:30:00,Exit
2025-04-20,CHI912450,Lobby Access,14:19:00,Entry
2025-04-21,CHI546542,North Side Door,14:09:00,Exit
2025-04-21,CHI233747,North Side Door,09:55:00,Entry
2025-04-21,CHI375766,North Side Door,09:41:00,Entry
2025-04-21,CHI999797,North Side Door,14:11:00,Entry
2025-04-21,CHI740925,Lobby Access,16:31:00,Entry
2025-04-21,CHI239982,Executive Entrance,10:24:00,Entry
2025-04-21,CHI756409,Service Door,08:12:00,Exit
2025-04-21,CHI472374,North Side Door,10:57:00,Entry
2025-04-21,CHI310949,Lobby Access,09:28:00,Exit
2025-04-21,CHI360250,Lobby Access,11:45:00,Exit
2025-04-21,CHI333235,5th Floor Entry,10:20:00,Entry
2025-04-21,CHI311093,Garage Entrance,13:47:00,Entry
2025-04-21,CHI664880,Lobby Access,08:54:00,Entry
2025-04-21,CHI926462,Service Door,11:10:00,Entry
2025-04-21,CHI238787,Lobby Access,11:32:00,Entry
2025-04-21,CHI328240,Service Door,16:38:00,Entry
2025-04-21,CHI301313,Lobby Access,13:57:00,Entry
2025-04-21,CHI414648,Service Door,12:59:00,Entry
2025-04-21,CHI788940,Lobby Access,13:36:00,Exit
2025-04-21,CHI968469,Lobby Access,10:44:00,Entry
2025-04-21,CHI884911,Lobby Access,12:09:00,Exit
2025-04-21,CHI959411,Lobby Access,12:05:00,Entry
2025-04-21,CHI912450,Service Door,10:03:00,Entry
2025-04-21,CHI525526,Lobby Access,14:14:00,Entry
2025-04-21,CHI868165,Lobby Access,12:39:00,Exit
2025-04-21,CHI470203,Service Door,12:53:00,Exit
2025-04-21,CHI653089,Service Door,08:47:00,Exit
2025-04-21,CHI495230,5th Floor Entry,09:17:00,Entry
2025-04-21,CHI810834,North Side Door,16:42:00,Entry
2025-04-22,CHI311093,Service Door,11:45:00,Entry
2025-04-22,CHI788940,Lobby Access,11:55:00,Exit
2025-04-22,CHI926462,Garage Entrance,13:37:00,Entry
2025-04-22,CHI239982,Executive Entrance,16:56:00,Entry
2025-04-22,CHI546542,5th Floor Entry,09:54:00,Exit
2025-04-22,CHI740925,Garage Entrance,15:09:00,Exit
2025-04-22,CHI884911,North Side Door,11:22:00,Entry
2025-04-22,CHI375766,Lobby Access,16:26:00,Entry
2025-04-22,CHI746467,Lobby Access,13:42:00,Entry
2025-04-22,CHI690033,Lobby Access,08:08:00,Exit
2025-04-22,CHI745081,Executive Entrance,14:01:00,Entry
2025-04-22,CHI301313,Lobby Access,09:49:00,Entry
2025-04-22,CHI959411,Lobby Access,09:44:00,Entry
2025-04-22,CHI525526,Lobby Access,12:18:00,Entry
2025-04-22,CHI507001,Executive Entrance,15:25:00,Exit
2025-04-22,CHI868165,Service Door,11:07:00,Entry
2025-04-22,CHI233747,Lobby Access,09:02:00,Entry
2025-04-22,CHI566011,Service Door,12:58:00,Entry
2025-04-22,CHI310949,North Side Door,14:53:00,Entry
2025-04-22,CHI810834,Lobby Access,10:12:00,Entry
2025-04-22,CHI487086,Lobby Access,15:53:00,Entry
2025-04-22,CHI771652,Executive Entrance,09:19:00,Entry
2025-04-22,CHI968469,Lobby Access,14:06:00,Entry
2025-04-22,CHI333235,Lobby Access,16:54:00,Entry
2025-04-22,CHI495230,Lobby Access,14:44:00,Entry
2025-04-22,CHI205205,5th Floor Entry,14:06:00,Entry
2025-04-22,CHI756409,Garage Entrance,10:39:00,Entry
2025-04-22,CHI653089,Lobby Access,15:07:00,Exit
2025-04-22,CHI238787,Lobby Access,11:28:00,Entry
2025-04-23,CHI328240,Lobby Access,16:19:00,Entry
2025-04-23,CHI507001,Service Door,14:32:00,Entry
2025-04-23,CHI343333,Executive Entrance,15:56:00,Entry
2025-04-23,CHI756409,North Side Door,12:05:00,Exit
2025-04-23,CHI363079,Lobby Access,12:38:00,Entry
2025-04-23,CHI970015,Lobby Access,13:03:00,Entry
2025-04-23,CHI664880,North Side Door,13:05:00,Entry
2025-04-23,CHI414648,Lobby Access,11:39:00,Exit
2025-04-23,CHI205205,Lobby Access,14:14:00,Entry
2025-04-23,CHI472374,Lobby Access,08:16:00,Entry
2025-04-23,CHI349377,Lobby Access,16:32:00,Entry
2025-04-23,CHI301313,Lobby Access,10:49:00,Exit
2025-04-23,CHI989875,Lobby Access,11:55:00,Entry
2025-04-23,CHI653089,Lobby Access,12:25:00,Exit
2025-04-23,CHI470203,Lobby Access,09:26:00,Entry
2025-04-23,CHI546542,Lobby Access,15:02:00,Entry
2025-04-23,CHI690033,North Side Door,15:48:00,Entry
2025-04-23,CHI746467,Executive Entrance,08:14:00,Exit
2025-04-23,CHI360250,Service Door,11:11:00,Exit
2025-04-23,CHI233747,Lobby Access,13:47:00,Entry
2025-04-23,CHI968469,5th Floor Entry,15:21:00,Entry
2025-04-23,CHI810834,North Side Door,10:58:00,Exit
2025-04-23,CHI487086,5th Floor Entry,12:25:00,Entry
2025-04-23,CHI884911,Lobby Access,13:45:00,Entry
2025-04-23,CHI525526,Service Door,14:31:00,Entry
2025-04-23,CHI999797,Executive Entrance,14:33:00,Entry
2025-04-23,CHI329706,Garage Entrance,08:37:00,Entry
2025-04-23,CHI727958,Lobby Access,10:25:00,Exit
2025-04-23,CHI566011,Service Door,08:13:00,Entry
2025-04-24,CHI699637,Garage Entrance,09:00:00,Entry
2025-04-24,CHI690033,Executive Entrance,12:45:00,Entry
2025-04-24,CHI788940,Lobby Access,16:35:00,Entry
2025-04-24,CHI329706,Executive Entrance,08:29:00,Exit
2025-04-24,CHI756409,Lobby Access,11:56:00,Entry
2025-04-24,CHI567705,Lobby Access,12:24:00,Entry
2025-04-24,CHI375766,Lobby Access,13:40:00,Entry
2025-04-24,CHI470203,Lobby Access,11:39:00,Entry
2025-04-24,CHI301313,Lobby Access,16:05:00,Entry
2025-04-24,CHI884911,Lobby Access,10:48:00,Exit
2025-04-24,CHI333235,5th Floor Entry,09:37:00,Exit
2025-04-24,CHI989875,Garage Entrance,10:12:00,Entry
2025-04-24,CHI487086,North Side Door,13:52:00,Exit
2025-04-24,CHI727958,Garage Entrance,16:40:00,Entry
2025-04-24,CHI233747,Lobby Access,09:11:00,Entry
2025-04-24,CHI349377,Service Door,15:27:00,Exit
2025-04-24,CHI968469,Lobby Access,14:12:00,Entry
2025-04-24,CHI343333,Lobby Access,09:38:00,Entry
2025-04-24,CHI745081,Lobby Access,10:29:00,Exit
2025-04-24,CHI472374,Lobby Access,11:20:00,Entry
2025-04-24,CHI740925,Lobby Access,14:27:00,Entry
2025-04-24,CHI360250,Garage Entrance,08:20:00,Exit
2025-04-24,CHI525526,North Side Door,15:37:00,Exit
2025-04-24,CHI970015,5th Floor Entry,08:01:00,Entry
2025-04-24,CHI771652,Lobby Access,14:48:00,Entry
2025-04-24,CHI746467,Lobby Access,15:26:00,Entry
2025-04-24,CHI414648,5th Floor Entry,15:37:00,Entry
2025-04-24,CHI508611,Service Door,09:09:00,Entry
2025-04-24,CHI363079,Executive Entrance,13:33:00,Exit
2025-04-25,CHI233747,North Side Door,13:12:00,Entry
2025-04-25,CHI546542,Lobby Access,16:16:00,Entry
2025-04-25,CHI414648,Lobby Access,12:29:00,Exit
2025-04-25,CHI375766,Lobby Access,09:42:00,Entry
2025-04-25,CHI788940,Garage Entrance,13:22:00,Entry
2025-04-25,CHI884911,Lobby Access,15:00:00,Entry
2025-04-25,CHI740925,Executive Entrance,15:39:00,Exit
2025-04-25,CHI868165,Lobby Access,14:41:00,Entry
2025-04-25,CHI810834,Lobby Access,08:39:00,Exit
2025-04-25,CHI745081,Service Door,08:04:00,Exit
2025-04-25,CHI239982,Lobby Access,10:49:00,Entry
2025-04-25,CHI959411,5th Floor Entry,16:29:00,Entry
2025-04-25,CHI653089,Lobby Access,16:48:00,Exit
2025-04-25,CHI970015,Executive Entrance,15:45:00,Entry
2025-04-25,CHI328240,Garage Entrance,08:28:00,Entry
2025-04-25,CHI508611,Service Door,09:21:00,Entry
2025-04-25,CHI771652,North Side Door,15:15:00,Entry
2025-04-25,CHI360250,Lobby Access,11:24:00,Entry
2025-04-25,CHI968469,Lobby Access,13:53:00,Entry
2025-04-25,CHI567705,North Side Door,13:36:00,Entry
2025-04-25,CHI912450,Lobby Access,08:04:00,Entry
2025-04-25,CHI205205,Garage Entrance,09:30:00,Entry
2025-04-25,CHI301313,Lobby Access,10:03:00,Exit
2025-04-25,CHI507001,5th Floor Entry,13:48:00,Entry
2025-04-25,CHI566011,Garage Entrance,14:09:00,Exit
2025-04-25,CHI343333,North Side Door,10:25:00,Entry
2025-04-25,CHI349377,5th Floor Entry,12:27:00,Entry
2025-04-25,CHI664880,Lobby Access,16:06:00,Entry
2025-04-25,CHI472374,Lobby Access,14:47:00,Entry
2025-04-26,CHI343333,Lobby Access,08:39:00,Exit
2025-04-26,CHI360250,Lobby Access,12:04:00,Entry
2025-04-26,CHI970015,Service Door,08:45:00,Entry
2025-04-26,CHI810834,North Side Door,12:08:00,Entry
2025-04-26,CHI470203,Service Door,10:57:00,Entry
2025-04-26,CHI487086,Lobby Access,11:35:00,Entry
2025-04-26,CHI333235,Service Door,10:54:00,Exit
2025-04-26,CHI740925,Executive Entrance,11:47:00,Entry
2025-04-26,CHI746467,Lobby Access,15:55:00,Entry
2025-04-26,CHI414648,Garage Entrance,10:03:00,Entry
2025-04-26,CHI912450,Lobby Access,09:44:00,Exit
2025-04-26,CHI469968,Lobby Access,14:26:00,Exit
2025-04-26,CHI756409,Garage Entrance,08:56:00,Entry
2025-04-26,CHI239982,Service Door,16:04:00,Entry
2025-04-26,CHI567705,Service Door,13:00:00,Exit
2025-04-26,CHI495230,Garage Entrance,11:08:00,Exit
2025-04-26,CHI525526,Lobby Access,14:19:00,Entry
2025-04-26,CHI375766,Lobby Access,13:47:00,Entry
2025-04-26,CHI959411,Garage Entrance,14:57:00,Entry
2025-04-26,CHI205205,North Side Door,16:53:00,Entry
2025-04-26,CHI999797,Lobby Access,14:28:00,Entry
2025-04-26,CHI653089,Lobby Access,08:00:00,Entry
2025-04-26,CHI311093,Service Door,15:29:00,Exit
2025-04-26,CHI884911,Lobby Access,13:41:00,Entry
2025-04-26,CHI989875,Garage Entrance,11:39:00,Entry
2025-04-26,CHI788940,Lobby Access,13:29:00,Entry
2025-04-26,CHI566011,Service Door,09:00:00,Entry
2025-04-26,CHI968469,Lobby Access,16:23:00,Exit
2025-04-26,CHI546542,Lobby Access,14:25:00,Exit
2025-04-27,CHI690033,Lobby Access,16:00:00,Entry
2025-04-27,CHI469968,Executive Entrance,13:35:00,Entry
2025-04-27,CHI566011,North Side Door,10:51:00,Exit
2025-04-27,CHI771652,Lobby Access,14:48:00,Entry
2025-04-27,CHI989875,Garage Entrance,13:20:00,Entry
2025-04-27,CHI959411,5th Floor Entry,08:43:00,Entry
2025-04-27,CHI926462,Executive Entrance,14:42:00,Exit
2025-04-27,CHI310949,Lobby Access,09:07:00,Exit
2025-04-27,CHI329706,Lobby Access,11:55:00,Entry
2025-04-27,CHI699637,Service Door,16:45:00,Entry
2025-04-27,CHI301313,Lobby Access,15:30:00,Exit
2025-04-27,CHI868165,North Side Door,16:15:00,Entry
2025-04-27,CHI653089,Lobby Access,14:42:00,Entry
2025-04-27,CHI349377,5th Floor Entry,16:54:00,Exit
2025-04-27,CHI507001,Lobby Access,10:23:00,Entry
2025-04-27,CHI884911,Lobby Access,14:30:00,Entry
2025-04-27,CHI567705,Lobby Access,14:20:00,Entry
2025-04-27,CHI311093,Service Door,10:44:00,Entry
2025-04-27,CHI788940,Lobby Access,14:39:00,Entry
2025-04-27,CHI525526,5th Floor Entry,16:25:00,Exit
2025-04-27,CHI740925,Lobby Access,16:04:00,Exit
2025-04-27,CHI363079,North Side Door,12:19:00,Entry
2025-04-27,CHI205205,Lobby Access,14:15:00,Entry
2025-04-27,CHI508611,Lobby Access,13:52:00,Entry
2025-04-27,CHI233747,Lobby Access,08:49:00,Entry
2025-04-27,CHI360250,Lobby Access,15:41:00,Entry
2025-04-27,CHI746467,Lobby Access,10:17:00,Entry
2025-04-27,CHI970015,Lobby Access,15:27:00,Entry
2025-04-27,CHI546542,Lobby Access,15:29:00,Entry
2025-04-28,CHI745081,Lobby Access,08:24:00,Entry
2025-04-28,CHI333235,Lobby Access,15:14:00,Entry
2025-04-28,CHI349377,Lobby Access,11:17:00,Entry
2025-04-28,CHI810834,Lobby Access,09:01:00,Entry
2025-04-28,CHI495230,Service Door,11:20:00,Entry
2025-04-28,CHI546542,Executive Entrance,09:05:00,Exit
2025-04-28,CHI238787,5th Floor Entry,08:56:00,Exit
2025-04-28,CHI205205,Lobby Access,16:45:00,Entry
2025-04-28,CHI310949,Lobby Access,08:13:00,Entry
2025-04-28,CHI746467,Lobby Access,11:33:00,Exit
2025-04-28,CHI472374,Lobby Access,10:12:00,Exit
2025-04-28,CHI756409,5th Floor Entry,09:06:00,Entry
2025-04-28,CHI868165,Lobby Access,08:30:00,Entry
2025-04-28,CHI507001,Lobby Access,09:35:00,Entry
2025-04-28,CHI959411,5th Floor Entry,12:58:00,Entry
2025-04-28,CHI414648,Lobby Access,08:28:00,Exit
2025-04-28,CHI311093,Lobby Access,15:05:00,Exit
2025-04-28,CHI469968,Lobby Access,14:21:00,Entry
2025-04-28,CHI508611,Lobby Access,12:53:00,Exit
2025-04-28,CHI699637,Executive Entrance,11:34:00,Entry
2025-04-28,CHI360250,Service Door,11:39:00,Entry
2025-04-28,CHI487086,Garage Entrance,10:50:00,Entry
2025-04-28,CHI567705,5th Floor Entry,12:04:00,Entry
2025-04-28,CHI470203,Lobby Access,16:22:00,Entry
2025-04-28,CHI566011,Lobby Access,12:40:00,Entry
2025-04-28,CHI301313,Executive Entrance,10:51:00,Exit
2025-04-28,CHI884911,Lobby Access,12:09:00,Entry
2025-04-28,CHI239982,Lobby Access,09:57:00,Entry
2025-04-28,CHI788940,Lobby Access,13:14:00,Entry
2025-04-29,CHI333235,5th Floor Entry,13:30:00,Entry
2025-04-29,CHI487086,Garage Entrance,16:25:00,Entry
2025-04-29,CHI740925,Lobby Access,11:02:00,Entry
2025-04-29,CHI968469,Service Door,08:19:00,Exit
2025-04-29,CHI756409,North Side Door,11:10:00,Exit
2025-04-29,CHI239982,Service Door,11:58:00,Entry
2025-04-29,CHI349377,5th Floor Entry,13:34:00,Exit
2025-04-29,CHI343333,Lobby Access,10:47:00,Entry
2025-04-29,CHI664880,Garage Entrance,08:48:00,Entry
2025-04-29,CHI699637,5th Floor Entry,16:07:00,Exit
2025-04-29,CHI205205,Lobby Access,09:46:00,Exit
2025-04-29,CHI310949,Lobby Access,10:16:00,Exit
2025-04-29,CHI525526,Lobby Access,08:50:00,Entry
2025-04-29,CHI546542,Lobby Access,09:19:00,Entry
2025-04-29,CHI238787,Lobby Access,10:47:00,Entry
2025-04-29,CHI507001,Service Door,12:49:00,Entry
2025-04-29,CHI375766,Lobby Access,15:40:00,Entry
2025-04-29,CHI926462,Lobby Access,12:07:00,Entry
2025-04-29,CHI233747,Lobby Access,12:36:00,Entry
2025-04-29,CHI566011,Lobby Access,11:04:00,Exit
2025-04-29,CHI363079,Lobby Access,15:33:00,Exit
2025-04-29,CHI414648,North Side Door,12:27:00,Exit
2025-04-29,CHI311093,5th Floor Entry,15:35:00,Entry
2025-04-29,CHI470203,North Side Door,08:29:00,Entry
2025-04-29,CHI690033,Lobby Access,09:45:00,Entry
2025-04-29,CHI301313,Lobby Access,15:55:00,Exit
2025-04-29,CHI727958,Executive Entrance,12:27:00,Entry
2025-04-29,CHI868165,Lobby Access,14:10:00,Entry
2025-04-29,CHI328240,Lobby Access,15:40:00,Entry
2025-04-30,CHI495230,Executive Entrance,12:32:00,Entry
2025-04-30,CHI414648,Service Door,15:45:00,Exit
2025-04-30,CHI469968,Executive Entrance,08:00:00,Entry
2025-04-30,CHI546542,Service Door,13:16:00,Entry
2025-04-30,CHI239982,Executive Entrance,13:37:00,Entry
2025-04-30,CHI472374,Lobby Access,08:06:00,Exit
2025-04-30,CHI788940,Lobby Access,10:06:00,Exit
2025-04-30,CHI566011,Lobby Access,10:26:00,Exit
2025-04-30,CHI363079,Lobby Access,09:57:00,Exit
2025-04-30,CHI525526,Executive Entrance,15:06:00,Entry
2025-04-30,CHI328240,5th Floor Entry,13:57:00,Entry
2025-04-30,CHI912450,Lobby Access,08:24:00,Entry
2025-04-30,CHI487086,Lobby Access,16:05:00,Exit
2025-04-30,CHI740925,Lobby Access,08:46:00,Entry
2025-04-30,CHI310949,Lobby Access,12:51:00,Entry
2025-04-30,CHI311093,Executive Entrance,16:42:00,Entry
2025-04-30,CHI507001,Lobby Access,13:58:00,Entry
2025-04-30,CHI343333,Lobby Access,08:44:00,Entry
2025-04-30,CHI970015,Garage Entrance,10:22:00,Exit
2025-04-30,CHI329706,Lobby Access,15:47:00,Exit
2025-04-30,CHI989875,Service Door,15:46:00,Entry
2025-04-30,CHI664880,North Side Door,14:19:00,Entry
2025-04-30,CHI968469,Lobby Access,14:32:00,Entry
2025-04-30,CHI959411,Garage Entrance,08:35:00,Exit
2025-04-30,CHI470203,Lobby Access,12:23:00,Entry
2025-04-30,CHI884911,North Side Door,10:03:00,Entry
2025-04-30,CHI926462,Service Door,09:18:00,Entry
2025-04-30,CHI360250,5th Floor Entry,14:06:00,Entry
2025-04-30,CHI699637,Service Door,12:14:00,Entry
